UF	SF	Freq
ɪŋəm	ɪ̃ŋə̃m	1
mɑrməleɪdz	mɑrməleɪdz	1
waɪnz	waɪ̃nz	1
wɪðdrɔəl	wɪðdrɔəl	1
hænlən	hæ̃nlə̃n	1
rɪtriv	rɪtriv	1
kɑrnɪdʒ	kɑrnɪdʒ	1
gɑbriɛl	gɑbriɛl	1
bʌtənhoʊl	bʌtə̃nhoʊl	1
tɑmi	tɑ̃mi	1
wɪtz	wɪts	1
dʒɛnəviv	dʒɛ̃nəviv	1
bjugəl	bjugəl	1
bɪlətz	bɪləts	1
grumɪŋ	grũmɪ̃ŋ	1
æktəveɪt	æktəveɪt	1
vɪk	vɪk	1
wɪŋɪŋ	wɪ̃ŋɪ̃ŋ	1
swɔrmd	swɔrmd	1
bætɝsi	bætɝsi	1
tudu	tudu	1
ədæptɝ	ədæptɝ	1
əpriʃieɪtɪŋ	əpriʃieɪtɪ̃ŋ	1
pəseɪtəz	pəseɪtəz	1
pɛpi	pɛpi	1
hɑbəlɪŋ	hɑbəlɪ̃ŋ	1
sɪŋgəltən	sɪ̃ŋgəltə̃n	1
kɑntrədɪktz	kɑ̃ntrədɪkts	1
poʊstmɑrk	poʊstmɑrk	1
bɑrdʒd	bɑrdʒd	1
blik	blik	1
mæt	mæt	1
dæmədʒz	dæ̃mədʒɪz	1
dʌn	dʌ̃n	1
mæsi	mæsi	1
wɪlfəl	wɪlfəl	1
fɪlɪtz	fɪlɪts	1
wɪndoʊpeɪn	wɪ̃ndoʊpeɪ̃n	1
bɪlif	bɪlif	1
sændstoʊn	sæ̃ndstoʊ̃n	1
pɛndənt	pɛ̃ndə̃nt	1
ɝdʒəntli	ɝdʒə̃ntli	1
lɑrtʃ	lɑrtʃ	1
blipɪŋ	blipɪ̃ŋ	1
rɛstɝeɪʃən	rɛstɝeɪʃə̃n	1
kaʊbɛl	kaʊbɛl	1
mɑrvɛld	mɑrvɛld	1
sɛrəneɪd	sɛrə̃neɪd	1
smɑrtənd	smɑrtə̃nd	1
fræŋkɪŋ	fræ̃ŋkɪ̃ŋ	1
ʌgliɝ	ʌgliɝ	1
sɪlz	sɪlz	1
klin	klĩn	1
mɑrkoʊs	mɑrkoʊs	1
kɪldʒɔɪ	kɪldʒɔɪ	1
trænsfɔrmɪŋ	træ̃nsfɔrmɪ̃ŋ	1
fɔrmən	fɔrmə̃n	1
ɪmbrɔɪdɝ	ɪ̃mbrɔɪdɝ	1
prɑspɝəs	prɑspɝəs	1
kɔriændɝ	kɔriæ̃ndɝ	1
ɑkjəpeɪʃən	ɑkjəpeɪʃə̃n	1
mʌld	mʌld	1
bʌkstən	bʌkstə̃n	1
flænəlz	flæ̃nəlz	1
bɝwɪk	bɝwɪk	1
blɑkɪdʒ	blɑkɪdʒ	1
rɛdʒəmənt	rɛdʒə̃mə̃nt	1
ʃipɪʃli	ʃipɪʃli	1
hɔrsʃu	hɔrsʃu	1
ɪlɪzəbɪθ	ɪlɪzəbɪθ	1
ditɑks	ditɑks	1
rɪrdən	rɪrdə̃n	1
rɪstreɪnt	rɪstreɪ̃nt	1
meɪdeɪ	meɪdeɪ	1
rumɝ	rũmɝ	1
pleɪθɪŋ	pleɪθɪ̃ŋ	1
pitɝbɝoʊ	pitɝbɝoʊ	1
sɔɪsɔs	sɔɪsɔs	1
geɪlz	geɪlz	1
kænɪstɝz	kæ̃nɪstɝz	1
wɔlpeɪpɝɪŋ	wɔlpeɪpɝɪ̃ŋ	1
bɝnɪʃ	bɝ̃nɪʃ	1
ɪgzædʒɝeɪt	ɪgzædʒɝeɪt	1
trɪklɪŋ	trɪklɪ̃ŋ	1
blumz	blũmz	1
wʊlən	wʊlə̃n	1
rifjuəlɪŋ	rifjuəlɪ̃ŋ	1
spɑn	spɑ̃n	1
əbzɝvɪŋ	əbzɝvɪ̃ŋ	1
nʊk	nʊk	1
kræni	kræ̃ni	1
ɪrɛktɪŋ	ɪrɛktɪ̃ŋ	1
mɪlkoʊ	mɪlkoʊ	1
drɛntʃɪŋ	drɛ̃ntʃɪ̃ŋ	1
rɛntʃd	rɛ̃ntʃt	1
nisɑn	nisɑ̃n	1
fæntæstɪkli	fæ̃ntæstɪkli	1
bɝli	bɝli	1
fɝmɪŋ	fɝ̃mɪ̃ŋ	1
freɪmwɝk	freɪ̃mwɝk	1
nɝvəsli	nɝvəsli	1
dɪrli	dɪrli	1
boʊgɝ	boʊgɝ	1
mʌdəlz	mʌdəlz	1
gloʊbəl	gloʊbəl	1
lədʒɪstɪk	lədʒɪstɪk	1
fɔk	fɔk	1
ɪnfɝmɝi	ɪ̃nfɝ̃mɝi	1
stʌdz	stʌdz	1
daʊtfəl	daʊtfəl	1
dʒɛnəviz	dʒɛ̃nəviz	1
hɪltɑp	hɪltɑp	1
rɑmp	rɑ̃mp	1
oʊvɝlʊkɪŋ	oʊvɝlʊkɪ̃ŋ	1
bɛrə	bɛrə	1
wikdeɪz	wikdeɪz	1
ɛndeɪndʒɝɪŋ	ɛ̃ndeɪ̃ndʒɝɪ̃ŋ	1
əfɛnd	əfɛ̃nd	1
bɑm	bɑ̃m	1
tʌftz	tʌfts	1
blʌʃd	blʌʃt	1
əzeɪljə	əzeɪljə	1
tæpəstri	tæpəstri	1
hʌsi	hʌsi	1
tɔnt	tɔ̃nt	1
fræŋkz	fræ̃ŋks	1
praɪs	praɪs	1
oʊvɝtʃɑrdʒd	oʊvɝtʃɑrdʒd	1
ristɑk	ristɑk	1
læʃɪŋ	læʃɪ̃ŋ	1
switmən	switmə̃n	1
bɑrbrə	bɑrbrə	1
lɪndə	lɪ̃ndə	1
rɪfʌnd	rɪfʌ̃nd	1
wɔlɪŋ	wɔlɪ̃ŋ	1
bɝɑmɪtɝ	bɝɑ̃mɪtɝ	1
kɝstɪn	kɝstɪ̃n	1
boʊgimɪn	boʊgĩmɪ̃n	1
sɛntənsd	sɛ̃ntə̃nst	1
pəpətir	pəpətir	1
vaɪbreɪʃən	vaɪbreɪʃə̃n	1
ɝnəstli	ɝ̃nəstli	1
kɔʃəsli	kɔʃəsli	1
pɪstən	pɪstə̃n	1
fɑltɝd	fɑltɝd	1
rubɝt	rubɝt	1
tʃɛstɝfild	tʃɛstɝfild	1
rɪvɝsz	rɪvɝsɪz	1
laɪflɔŋ	laɪflɔ̃ŋ	1
oʊvɝtʊk	oʊvɝtʊk	1
drɪftɪŋ	drɪftɪ̃ŋ	1
bimd	bĩmd	1
sɑbɪŋ	sɑbɪ̃ŋ	1
leɪaʊt	leɪaʊt	1
krɪptɔn	krɪptɔ̃n	1
rəbɝtə	rəbɝtə	1
timstɝ	tĩmstɝ	1
gæspɪŋ	gæspɪ̃ŋ	1
ɛntæŋgəld	ɛ̃ntæ̃ŋgəld	1
gɑrnɝ	gɑrnɝ	1
kɑrswɛl	kɑrswɛl	1
ətʃivɪŋ	ətʃivɪ̃ŋ	1
prəmoʊt	prə̃moʊt	1
gʊdbaɪz	gʊdbaɪz	1
ɔrnəmɛntəl	ɔrnə̃mɛ̃ntəl	1
stɑrgeɪzɝ	stɑrgeɪzɝ	1
rilɪŋ	rilɪ̃ŋ	1
plid	plid	1
plit	plit	1
rɪzɛntfəl	rɪzɛ̃ntfəl	1
lubi	lubi	1
ɛnɝdʒɛtɪkli	ɛ̃nɝdʒɛtɪkli	1
hɪliɝ	hɪliɝ	1
mɛrəl	mɛrəl	1
mʌlɪŋ	mʌlɪ̃ŋ	1
peɪtz	peɪts	1
mɑrkətpleɪs	mɑrkətpleɪs	1
kɪŋzli	kɪ̃ŋzli	1
pɪktʃɝəsk	pɪktʃɝəsk	1
ɪmprɪzən	ɪ̃mprɪzə̃n	1
sɛntənsɪŋ	sɛ̃ntə̃nsɪ̃ŋ	1
peɪkoʊ	peɪkoʊ	1
tɪtɝ	tɪtɝ	1
tætɝ	tætɝ	1
streɪtəweɪ	streɪtəweɪ	1
kɔrz	kɔrz	1
flɪkɝɪŋ	flɪkɝɪ̃ŋ	1
hju	hju	1
kʌθbɝt	kʌθbɝt	1
dɪbəl	dɪbəl	1
risaɪklɝ	risaɪklɝ	1
hægəl	hægəl	1
reɪdioʊmæn	reɪdioʊ̃mæ̃n	1
ʃeɪvən	ʃeɪvə̃n	1
pədɛstriən	pədɛstriə̃n	1
ənpɑpjəlɝ	ə̃npɑpjəlɝ	1
taɪld	taɪld	1
bɔrdəm	bɔrdə̃m	1
kætəpəltɪŋ	kætəpəltɪ̃ŋ	1
dɪspoʊzɪŋ	dɪspoʊzɪ̃ŋ	1
sætəlaɪtz	sætəlaɪts	1
faɪɝpruf	faɪɝpruf	1
reɪdʒd	reɪdʒd	1
zɪljənz	zɪljə̃nz	1
gulz	gulz	1
kɪŋfɪʃɝ	kɪ̃ŋfɪʃɝ	1
ɪŋgrəm	ɪ̃ŋgrə̃m	1
θoʊmɑsinə	θoʊ̃mɑsĩnə	1
strun	strũn	1
paɪnɪŋ	paɪ̃nɪ̃ŋ	1
sip	sip	1
klɛntʃ	klɛ̃ntʃ	1
rɪkaʊnt	rɪkaʊ̃nt	1
blækhɝst	blækhɝst	1
mɑrloʊ	mɑrloʊ	1
sinɪk	sĩnɪk	1
sɪft	sɪft	1
flu	flu	1
ræsp	ræsp	1
ənroʊl	ə̃nroʊl	1
flisz	flisɪz	1
pɛzəntz	pɛzə̃nts	1
goʊldsən	goʊldsə̃n	1
kraɪmz	kraɪ̃mz	1
ɪksaɪt	ɪksaɪt	1
ɛrtaɪt	ɛrtaɪt	1
stil	stil	1
rileɪʃənʃɪpz	rileɪʃə̃nʃɪps	1
laɪvən	laɪvə̃n	1
ʃærən	ʃærə̃n	1
kɑmpənseɪt	kɑ̃mpə̃nseɪt	1
feɪntli	feɪ̃ntli	1
sɛtbæk	sɛtbæk	1
aʊtstrɛtʃd	aʊtstrɛtʃt	1
mɛmɛntoʊ	mɛ̃mɛ̃ntoʊ	1
haʊsfəl	haʊsfəl	1
ɔɪli	ɔɪli	1
maɪgreɪnz	maɪgreɪ̃nz	1
ɛlɪgəntli	ɛlɪgə̃ntli	1
fɔrdʒ	fɔrdʒ	1
pɛnʃənɝz	pɛ̃nʃə̃nɝz	1
freɪgrəns	freɪgrə̃ns	1
hɛdi	hɛdi	1
skæljən	skæljə̃n	1
nɪrɪŋ	nɪrɪ̃ŋ	1
æni	æ̃ni	1
məltipɝpəs	məltipɝpəs	1
ɪntrədusz	ɪ̃ntrədusɪz	1
bil	bil	1
tɪni	tɪ̃ni	1
saɪkəlɪstz	saɪkəlɪsts	1
laɪəbɪlɪti	laɪəbɪlɪti	1
lɔɪəlti	lɔɪəlti	1
steɪbəlaɪzz	steɪbəlaɪzɪz	1
lɛvəlɪŋ	lɛvəlɪ̃ŋ	1
aɪreɪt	aɪreɪt	1
raʊndi	raʊ̃ndi	1
peɪsɪŋ	peɪsɪ̃ŋ	1
tʃɛrəb	tʃɛrəb	1
kɑlig	kɑlig	1
sɛntʊriən	sɛ̃ntʊriə̃n	1
hɛrɪŋ	hɛrɪ̃ŋ	1
wiz	wiz	1
hivz	hivz	1
glɪntɪŋ	glɪ̃ntɪ̃ŋ	1
dɑdɝɪŋ	dɑdɝɪ̃ŋ	1
oʊvɝʃɑt	oʊvɝʃɑt	1
gɑsəp	gɑsəp	1
əbrivieɪtɪŋ	əbrivieɪtɪ̃ŋ	1
ənlʌvd	ə̃nlʌvd	1
pɑrtnɝʃɪp	pɑrtnɝʃɪp	1
smɔlɪʃ	smɔlɪʃ	1
səplaɪd	səplaɪd	1
hoʊlseɪlɝ	hoʊlseɪlɝ	1
dʒeɪnz	dʒeɪ̃nz	1
əsɪst	əsɪst	1
mɛr	mɛr	1
kjʊri	kjʊri	1
kɪŋdən	kɪ̃ŋdə̃n	1
prəzɝvətɪvz	prəzɝvətɪvz	1
rɛplɪkəz	rɛplɪkəz	1
leɪzɝz	leɪzɝz	1
wʊlwɝθ	wʊlwɝθ	1
brɔn	brɔ̃n	1
θʌg	θʌg	1
dʒɪtɝz	dʒɪtɝz	1
rɪdusz	rɪdusɪz	1
rɑtz	rɑts	1
wɪθdrɔɪŋ	wɪθdrɔɪ̃ŋ	1
sɝvɝ	sɝvɝ	1
læn	læ̃n	1
əweɪtz	əweɪts	1
flɑg	flɑg	1
neɪvəl	neɪvəl	1
ɛntwaɪnd	ɛ̃ntwaɪ̃nd	1
bʌlki	bʌlki	1
beɪl	beɪl	1
mɪnidɪsk	mɪ̃nidɪsk	1
oʊvɝrɪdən	oʊvɝrɪdə̃n	1
kɪnsɝ	kɪ̃nsɝ	1
friɝ	friɝ	1
səlɪndrɪkəl	səlɪ̃ndrɪkəl	1
tɛpɪd	tɛpɪd	1
mɛdəlɪst	mɛdəlɪst	1
slɪmɝ	slɪ̃mɝ	1
snɑbi	snɑbi	1
waɪzɝ	waɪzɝ	1
bri	bri	1
ɛdɪtz	ɛdɪts	1
glaɪdɪŋ	glaɪdɪ̃ŋ	1
kəmplitz	kə̃mplits	1
leɪdən	leɪdə̃n	1
stoʊwɪŋ	stoʊwɪ̃ŋ	1
ʃɛlvɪŋ	ʃɛlvɪ̃ŋ	1
dʌnbɑr	dʌ̃nbɑr	1
pɝsɛntədʒ	pɝsɛ̃ntədʒ	1
hænzəl	hæ̃nzəl	1
kəlɛktɝz	kəlɛktɝz	1
ənkɔrk	ə̃nkɔrk	1
nɑnælkəhɑlɪk	nɑ̃nælkəhɑlɪk	1
æksɛlɝeɪtɝ	æksɛlɝeɪtɝ	1
əsɪstɪŋ	əsɪstɪ̃ŋ	1
mænz	mæ̃nz	1
bʊklɪtz	bʊklɪts	1
roʊdwɝk	roʊdwɝk	1
ɪrɛkt	ɪrɛkt	1
səlutɪŋ	səlutɪ̃ŋ	1
gɑblət	gɑblət	1
oʊnɪŋ	oʊ̃nɪ̃ŋ	1
grinlənd	grĩnlə̃nd	1
tɝnstaɪl	tɝ̃nstaɪl	1
voʊlt	voʊlt	1
spɪlɪdʒ	spɪlɪdʒ	1
rɪpleɪsɪŋ	rɪpleɪsɪ̃ŋ	1
bʊkmɑrk	bʊkmɑrk	1
oʊvɝdraɪv	oʊvɝdraɪv	1
tækɪŋ	tækɪ̃ŋ	1
pæstz	pæsts	1
flɪkz	flɪks	1
θoʊmə	θoʊ̃mə	1
ɪnklusɪv	ɪ̃nklusɪv	1
graɪs	graɪs	1
mjuzɪkəlz	mjuzɪkəlz	1
rɪdəns	rɪdə̃ns	1
sɝis	sɝis	1
sɔfənd	sɔfə̃nd	1
ʃɛltɝz	ʃɛltɝz	1
ɪkstrud	ɪkstrud	1
ɛroʊrut	ɛroʊrut	1
brædʃɔ	brædʃɔ	1
wɪtwɝθ	wɪtwɝθ	1
rineɪm	rĩneɪ̃m	1
mɛmɝaɪzz	mɛ̃mɝaɪzɪz	1
θʌmneɪl	θʌ̃mneɪl	1
pɑpwɛl	pɑpwɛl	1
vʌlnɝəbəl	vʌlnɝəbəl	1
droʊnɪŋ	droʊ̃nɪ̃ŋ	1
rudɝ	rudɝ	1
dɪstɔrtz	dɪstɔrts	1
wɑt	wɑt	1
mɔrtən	mɔrtə̃n	1
dɪreɪl	dɪreɪl	1
grænd	græ̃nd	1
ɑrdən	ɑrdə̃n	1
vi	vi	1
ilaɪ	ilaɪ	1
kælən	kælə̃n	1
kʌləm	kʌlə̃m	1
mɑrɔn	mɑrɔ̃n	1
məltimidiə	məltĩmidiə	1
ɪnspɛktɝz	ɪ̃nspɛktɝz	1
raɪtɪŋz	raɪtɪ̃ŋz	1
breɪvz	breɪvz	1
koʊli	koʊli	1
tɛmteɪʃən	tɛ̃mteɪʃə̃n	1
ʒɔnpjɛr	ʒɔ̃npjɛr	1
gɝni	gɝ̃ni	1
ɛnkloʊzɪŋ	ɛ̃nkloʊzɪ̃ŋ	1
spɪŋks	spɪ̃ŋks	1
dʒɔɪntli	dʒɔɪ̃ntli	1
ɛvɝəst	ɛvɝəst	1
ænəsθɛtɪk	æ̃nəsθɛtɪk	1
gæn	gæ̃n	1
pifaʊl	pifaʊl	1
hʌsi	hʌsi	1
nætɝɪŋ	nætɝɪ̃ŋ	1
ɑrdʒəntinə	ɑrdʒə̃ntĩnə	1
boʊltɪŋ	boʊltɪ̃ŋ	1
hɑrpɝ	hɑrpɝ	1
bɛt	bɛt	1
slɪmɪŋ	slɪ̃mɪ̃ŋ	1
pɪdəl	pɪdəl	1
tʃaɪldɪʃ	tʃaɪldɪʃ	1
wɛpt	wɛpt	1
hɛmkɝ	hɛ̃mkɝ	1
dʌmɝ	dʌ̃mɝ	1
bleɪzɪŋ	bleɪzɪ̃ŋ	1
breɪvəst	breɪvəst	1
kaɪli	kaɪli	1
mædəməzɛl	mædə̃məzɛl	1
roʊntri	roʊ̃ntri	1
mækəntɑʃ	mækə̃ntɑʃ	1
vɑrnɪʃd	vɑrnɪʃt	1
reɪsi	reɪsi	1
əgloʊ	əgloʊ	1
klæmi	klæ̃mi	1
weɪstfəl	weɪstfəl	1
sɔfənɪŋ	sɔfə̃nɪ̃ŋ	1
səksidd	səksidɪd	1
ʃɝkɪŋ	ʃɝkɪ̃ŋ	1
skɪdz	skɪdz	1
ɑnəsti	ɑ̃nəsti	1
gilə	gilə	1
lɔŋtaɪm	lɔ̃ŋtaɪ̃m	1
ɪnfɛstd	ɪ̃nfɛstɪd	1
wɪntʃ	wɪ̃ntʃ	1
ʃrikɪŋ	ʃrikɪ̃ŋ	1
ɪmpɝsəneɪtɝ	ɪ̃mpɝsə̃neɪtɝ	1
stuɝdz	stuɝdz	1
ɪmlɪn	ɪ̃mlɪ̃n	1
pænɝæmə	pæ̃nɝæ̃mə	1
oʊpənʃɔ	oʊpə̃nʃɔ	1
lævətɔri	lævətɔri	1
trɛspæsɪŋ	trɛspæsɪ̃ŋ	1
vaɪbreɪtɝ	vaɪbreɪtɝ	1
pɔlin	pɔlĩn	1
dɝ	dɝ	1
rikɑnstətutd	rikɑ̃nstətutɪd	1
pʌməld	pʌ̃məld	1
dændoʊ	dæ̃ndoʊ	1
vʌlkən	vʌlkə̃n	1
flɔri	flɔri	1
gɑdfɑðɝz	gɑdfɑðɝz	1
ændruz	æ̃ndruz	1
bɛrəl	bɛrəl	1
dɑn	dɑ̃n	1
rɑnsən	rɑ̃nsə̃n	1
gɛtwɛl	gɛtwɛl	1
hɔrɝz	hɔrɝz	1
ɪntɑlɝəbəl	ɪ̃ntɑlɝəbəl	1
stɪkiəst	stɪkiəst	1
aʊtlɛtz	aʊtlɛts	1
kɛri	kɛri	1
dʒərɔnɪmoʊ	dʒərɔ̃nɪ̃moʊ	1
fræŋkfɝtɝ	fræ̃ŋkfɝtɝ	1
ʃeɪz	ʃeɪz	1
vɛrəti	vɛrəti	1
raʊs	raʊs	1
ɛkoʊz	ɛkoʊz	1
tʃoʊkz	tʃoʊks	1
ʃinə	ʃĩnə	1
tɑngə	tɑ̃ngə	1
hævd	hævd	1
mɝtʃəndaɪz	mɝtʃə̃ndaɪz	1
rʌsəl	rʌsəl	1
stæʃd	stæʃt	1
noʊzdaɪv	noʊzdaɪv	1
fɪzɪsɪst	fɪzɪsɪst	1
æbɝkrɑmbi	æbɝkrɑ̃mbi	1
hjustən	hjustə̃n	1
riridɪŋ	riridɪ̃ŋ	1
ɛliət	ɛliət	1
gʌlz	gʌlz	1
ænθrəpɑlədʒi	æ̃nθrəpɑlədʒi	1
glifəli	glifəli	1
riɔrdɝ	riɔrdɝ	1
tʃaɪmd	tʃaɪ̃md	1
hɑkɪŋ	hɑkɪ̃ŋ	1
baɪpæsɪŋ	baɪpæsɪ̃ŋ	1
æspɝeɪt	æspɝeɪt	1
rɪmjunɝeɪʃən	rɪ̃mjũnɝeɪʃə̃n	1
sɪlbɝt	sɪlbɝt	1
æmpjəteɪt	æ̃mpjəteɪt	1
keɪɑtɪk	keɪɑtɪk	1
sɪndɝ	sɪ̃ndɝ	1
bætən	bætə̃n	1
grɪpd	grɪpt	1
rulɪŋ	rulɪ̃ŋ	1
wɝkdeɪ	wɝkdeɪ	1
əbzɝvətɔri	əbzɝvətɔri	1
kjubə	kjubə	1
ɪnfənət	ɪ̃nfə̃nət	1
bɔrtən	bɔrtə̃n	1
kɑmp	kɑ̃mp	1
zɛlɝ	zɛlɝ	1
sɝəptɪʃəsli	sɝəptɪʃəsli	1
nɛstɝ	nɛstɝ	1
rɑlɪnz	rɑlɪ̃nz	1
wɔtɝgeɪt	wɔtɝgeɪt	1
ɪnɛpt	ɪ̃nɛpt	1
mægnətud	mægnətud	1
bɝglɝi	bɝglɝi	1
dædioʊ	dædioʊ	1
poʊtʃ	poʊtʃ	1
pɔr	pɔr	1
mɔrtæləti	mɔrtæləti	1
ɪntrəvinəs	ɪ̃ntrəvĩnəs	1
kɔrtəzoʊn	kɔrtəzoʊ̃n	1
roʊni	roʊ̃ni	1
dʒɝeɪniəmz	dʒɝeɪ̃niə̃mz	1
juzəbəl	juzəbəl	1
væljənt	væljə̃nt	1
kæpi	kæpi	1
hætʃbæk	hætʃbæk	1
lɪtɝz	lɪtɝz	1
səbskraɪbɝ	səbskraɪbɝ	1
eɪbɝ	eɪbɝ	1
kɪsɪndʒɝ	kɪsɪ̃ndʒɝ	1
dʌŋkɪn	dʌ̃ŋkɪ̃n	1
frɛskoʊ	frɛskoʊ	1
kɝtəsi	kɝtəsi	1
læroʊ	læroʊ	1
nɑnfæt	nɑ̃nfæt	1
nɑkʃəs	nɑkʃəs	1
bɪbi	bɪbi	1
haʊdidudi	haʊdidudi	1
kɑrvɪŋz	kɑrvɪ̃ŋz	1
kɔri	kɔri	1
kɑstd	kɑstɪd	1
mɔrɑn	mɔrɑ̃n	1
dænɝ	dæ̃nɝ	1
ɑptɪməm	ɑptɪ̃mə̃m	1
mɑnəlɔg	mɑ̃nəlɔg	1
oʊvɝiz	oʊvɝiz	1
væljud	væljud	1
hɝl	hɝl	1
spɪlɝ	spɪlɝ	1
gʌk	gʌk	1
fjunɝəlz	fjũnɝəlz	1
rɛni	rɛ̃ni	1
tik	tik	1
igoʊsɛntrɪk	igoʊsɛ̃ntrɪk	1
meɪnstrit	meɪ̃nstrit	1
kɑmpənseɪtɪŋ	kɑ̃mpə̃nseɪtɪ̃ŋ	1
rɪpitɪdli	rɪpitɪdli	1
lukimiə	lukĩmiə	1
slit	slit	1
fɪdəlz	fɪdəlz	1
stɪmjəleɪtd	stɪ̃mjəleɪtɪd	1
kɝinɪŋ	kɝĩnɪ̃ŋ	1
piəni	piə̃ni	1
piəniz	piə̃niz	1
sprus	sprus	1
mɝinoʊ	mɝĩnoʊ	1
rutɝ	rutɝ	1
doʊz	doʊz	1
rɛmkoʊ	rɛ̃mkoʊ	1
ævəkɑdoʊz	ævəkɑdoʊz	1
pjʊrəfaɪɝ	pjʊrəfaɪɝ	1
ɪkstɝnəl	ɪkstɝ̃nəl	1
kɑmpləkeɪʃən	kɑ̃mpləkeɪʃə̃n	1
mʌðɝlænd	mʌðɝlæ̃nd	1
siz	siz	1
ʃɑd	ʃɑd	1
lændɪŋz	læ̃ndɪ̃ŋz	1
ənlɪmətd	ə̃nlɪ̃mətɪd	1
tɛləmɑrkətɪŋ	tɛlə̃mɑrkətɪ̃ŋ	1
klɪkɝ	klɪkɝ	1
mɛsɝ	mɛsɝ	1
tɪmbɝz	tɪ̃mbɝz	1
brɔdɝ	brɔdɝ	1
hju	hju	1
dʒɛlz	dʒɛlz	1
juvə	juvə	1
pɝspɝeɪʃən	pɝspɝeɪʃə̃n	1
rɪzɪstənt	rɪzɪstə̃nt	1
θræʃ	θræʃ	1
strɛŋθənɪŋ	strɛ̃ŋθə̃nɪ̃ŋ	1
pɝfɔrmɝ	pɝfɔrmɝ	1
daʊnloʊdd	daʊ̃nloʊdɪd	1
kroʊkjusz	kroʊkjusɪz	1
dulɪŋ	dulɪ̃ŋ	1
pɛgi	pɛgi	1
mɛdəlsəm	mɛdəlsə̃m	1
pɔzd	pɔzd	1
roʊv	roʊv	1
tɝnɝaʊnd	tɝ̃nɝaʊ̃nd	1
skrui	skrui	1
smɔlnəs	smɔlnəs	1
kreɪzd	kreɪzd	1
riətætʃ	riətætʃ	1
riloʊkeɪt	riloʊkeɪt	1
fɔrɪdʒɪŋ	fɔrɪdʒɪ̃ŋ	1
ræmbəl	ræ̃mbəl	1
daʊnstrim	daʊ̃nstrĩm	1
rumi	rũmi	1
tʃeɪfɪŋ	tʃeɪfɪ̃ŋ	1
preɪzd	preɪzd	1
mɝsiz	mɝsiz	1
ɪgzɔltd	ɪgzɔltɪd	1
dʒudə	dʒudə	1
rɪnud	rɪ̃nud	1
glɔrəfaɪd	glɔrəfaɪd	1
æknɑlɪdʒ	æknɑlɪdʒ	1
kənsɝnz	kə̃nsɝ̃nz	1
ənɔrgənaɪzd	ə̃nɔrgə̃naɪzd	1
bibi	bibi	1
æləbaɪ	æləbaɪ	1
prəvaɪdɝ	prəvaɪdɝ	1
hipd	hipt	1
dɪspaɪz	dɪspaɪz	1
lusd	lust	1
ɪnɪŋ	ɪ̃nɪ̃ŋ	1
ʃustrɪŋ	ʃustrɪ̃ŋ	1
gælɝiə	gælɝiə	1
pətris	pətris	1
əsɝtɪŋ	əsɝtɪ̃ŋ	1
æknɑlɪdʒd	æknɑlɪdʒd	1
mæstɝpisz	mæstɝpisɪz	1
mækərinə	mækərĩnə	1
ædvaɪzz	ædvaɪzɪz	1
mɑrtʃɝ	mɑrtʃɝ	1
spʌŋki	spʌ̃ŋki	1
pɑliɛstɝ	pɑliɛstɝ	1
reɪsweɪ	reɪsweɪ	1
fɔrəm	fɔrə̃m	1
pʌkɝ	pʌkɝ	1
dɪlitɪŋ	dɪlitɪ̃ŋ	1
gæli	gæli	1
kɑpiraɪt	kɑpiraɪt	1
ɪnfrəstrʌktʃɝz	ɪ̃nfrəstrʌktʃɝz	1
pʌblɪʃ	pʌblɪʃ	1
kɑtoʊnə	kɑtoʊ̃nə	1
sɑnɪk	sɑ̃nɪk	1
foʊtəgræfɪk	foʊtəgræfɪk	1
vɝn	vɝ̃n	1
fɔrθz	fɔrθs	1
iɑgoʊ	iɑgoʊ	1
bɛgɝ	bɛgɝ	1
feɪts	feɪts	1
kæzimoʊdoʊ	kæzĩmoʊdoʊ	1
mjuzəz	mjuzəz	1
peɪdʒd	peɪdʒd	1
litɝ	litɝ	1
veɪlz	veɪlz	1
zæpz	zæps	1
brɪdʒɪt	brɪdʒɪt	1
proʊfaɪlɪŋ	proʊfaɪlɪ̃ŋ	1
hæg	hæg	1
lusənz	lusə̃nz	1
rilivz	rilivz	1
pɪtəfəl	pɪtəfəl	1
kwɪtɝ	kwɪtɝ	1
lɪŋgoʊ	lɪ̃ŋgoʊ	1
slaʊtʃ	slaʊtʃ	1
slaʊtʃɪŋ	slaʊtʃɪ̃ŋ	1
ɪndɪpɛndəntli	ɪ̃ndɪpɛ̃ndə̃ntli	1
riəʃʊrd	riəʃʊrd	1
rɛgjəleɪt	rɛgjəleɪt	1
gɪmɪk	gɪ̃mɪk	1
pleɪtɛks	pleɪtɛks	1
əbzɔrbənt	əbzɔrbə̃nt	1
hubɝz	hubɝz	1
hjubɝ	hjubɝ	1
dɪskəntɛnt	dɪskə̃ntɛ̃nt	1
məkmʌfən	məkmʌfə̃n	1
səlɪdəfaɪd	səlɪdəfaɪd	1
sɛltsɝ	sɛltsɝ	1
əplɛnti	əplɛ̃nti	1
ʌpstrim	ʌpstrĩm	1
klʌmsəli	klʌ̃msəli	1
bɔblɪŋ	bɔblɪ̃ŋ	1
kɑndoʊz	kɑ̃ndoʊz	1
sɝvaɪvɝ	sɝvaɪvɝ	1
dɪvoʊʃən	dɪvoʊʃə̃n	1
ɪnəveɪtɪv	ɪ̃nəveɪtɪv	1
feɪsi	feɪsi	1
